REF_AREA,TIME_PERIOD,IMF_WEO_BCA,IMF_WEO_BCA_NGDPD,IMF_WEO_GGR,IMF_WEO_GGR_NGDP,IMF_WEO_GGSB,IMF_WEO_GGSB_NPGDP,IMF_WEO_GGX,IMF_WEO_GGXCNL,IMF_WEO_GGXCNL_NGDP,IMF_WEO_GGXONLB,IMF_WEO_GGXONLB_NGDP,IMF_WEO_GGXWDG,IMF_WEO_GGXWDG_NGDP,IMF_WEO_GGXWDN,IMF_WEO_GGXWDN_NGDP,IMF_WEO_GGX_NGDP,IMF_WEO_LE,IMF_WEO_LP,IMF_WEO_LUR,IMF_WEO_NGAP_NPGDP,IMF_WEO_NGDP,IMF_WEO_NGDPD,IMF_WEO_NGDPDPC,IMF_WEO_NGDPPC,IMF_WEO_NGDPRPC,IMF_WEO_NGDPRPPPPC,IMF_WEO_NGDP_D,IMF_WEO_NGDP_FY,IMF_WEO_NGDP_R,IMF_WEO_NGDP_RPCH,IMF_WEO_NGSD_NGDP,IMF_WEO_NID_NGDP,IMF_WEO_PCPI,IMF_WEO_PCPIE,IMF_WEO_PCPIEPCH,IMF_WEO_PCPIPCH,IMF_WEO_PPPEX,IMF_WEO_PPPGDP,IMF_WEO_PPPPC,IMF_WEO_PPPSH,IMF_WEO_TMG_RPCH,IMF_WEO_TM_RPCH,IMF_WEO_TXG_RPCH,IMF_WEO_TX_RPCH,g_growth,g_growth_next,target
PRT,2000,-12.81,-10.796,50.653,39.445,-5.185,-4.203,55.016,-4.363,-3.398,-1.121,-0.873,69.592,54.193,53.285,41.495,42.843,5.057,10.29,4.717,4.098,128.415,118.658,11531.47,12479.67,17230.69,30421.13,72.427,128.415,177.302,3.816,17.924,28.777,73.181,74.66,3.824,2.805,0.604,212.525,20653.72,0.418,-7.367,-7.684,-4.259,-3.856,-10.796,-10.449,0
PRT,2001,-12.707,-10.449,53.415,39.34,-6.569,-5.011,59.909,-6.495,-4.783,-3.096,-2.28,77.908,57.38,60.25,44.375,44.124,5.144,10.363,4.801,3.574,135.775,121.605,11734.88,13102.29,17442.19,30794.54,75.118,135.775,180.748,1.944,18.039,28.158,76.408,77.58,3.911,4.41,0.613,221.534,21377.98,0.416,3.637,3.074,3.517,4.038,-10.449,-8.383,0
PRT,2002,-11.292,-8.383,57.592,40.4,-8.833,-6.334,62.983,-5.391,-3.782,-1.786,-1.253,85.595,60.044,66.045,46.33,44.182,5.16,10.42,5.779,2.219,142.554,134.7,12927.58,13681.35,17480.68,30862.49,78.266,142.554,182.142,0.771,17.315,25.904,79.236,80.7,4.022,3.701,0.629,226.711,21758.11,0.408,3.92,4.362,10.123,9.948,-8.383,-6.634,0
PRT,2003,-10.958,-6.634,58.006,39.711,-11.101,-7.564,66.208,-8.203,-5.616,-4.753,-3.254,93.333,63.897,73.002,49.978,45.327,5.109,10.459,7.038,-0.475,146.068,165.185,15793.85,13966.02,17253.11,30460.71,80.948,146.068,180.447,-0.931,16.451,23.115,81.801,82.54,2.28,3.237,0.638,229.035,21898.81,0.389,11.068,10.961,19.184,17.499,-6.634,-7.957,0
PRT,2004,-15.062,-7.957,60.974,40.049,-12.034,-7.893,70.062,-9.088,-5.969,-5.617,-3.689,102.158,67.099,81.597,53.595,46.018,5.078,10.484,7.392,-0.134,152.248,189.296,18055.89,14522.12,17519.67,30931.34,82.89,152.248,183.675,1.789,15.595,23.824,83.854,84.66,2.568,2.51,0.636,239.401,22835.09,0.376,8.877,8.428,4.822,6.118,-7.957,-9.585,0
PRT,2005,-18.918,-9.585,64.425,40.633,-8.934,-5.598,74.107,-9.682,-6.106,-6.045,-3.812,114.553,72.249,92.241,58.177,46.74,5.063,10.503,8.343,-0.648,158.553,197.363,18790.56,15095.51,17624.04,31115.6,85.653,158.553,185.111,0.782,13.593,23.359,85.64,86.81,2.54,2.13,0.637,248.838,23691.46,0.362,-4.828,-4.63,-5.391,-5.129,-9.585,-10.26,0
PRT,2006,-21.419,-10.26,68.275,41.065,-7.09,-4.256,75.07,-6.795,-4.087,-2.633,-1.584,122.5,73.679,98.8,59.425,45.152,5.095,10.522,8.408,-0.192,166.26,208.767,19840.47,15800.77,17878.09,31564.12,88.381,166.26,188.119,1.625,12.929,22.926,88.248,89.0,2.523,3.046,0.638,260.681,24774.11,0.349,4.011,4.872,9.67,11.228,-10.26,-9.62,0
PRT,2007,-23.138,-9.62,73.025,41.614,-6.532,-3.77,78.177,-5.152,-2.936,-0.593,-0.338,127.626,72.728,106.237,60.54,44.55,5.108,10.543,8.722,1.264,175.483,240.524,22813.67,16644.54,18290.24,32291.79,91.002,175.483,192.834,2.507,13.395,23.1,90.386,91.44,2.742,2.422,0.639,274.454,26031.91,0.34,9.67,10.34,10.472,13.691,-9.62,-11.833,1
PRT,2008,-31.166,-11.833,74.581,41.641,-9.168,-5.155,81.206,-6.626,-3.699,-1.745,-0.975,135.478,75.643,114.72,64.053,45.341,5.132,10.558,8.315,0.712,179.103,263.388,24946.26,16963.38,18322.21,32348.24,92.584,179.103,193.45,0.319,11.416,23.579,92.783,92.21,0.842,2.652,0.638,280.635,26579.78,0.331,2.506,2.194,-0.747,0.15,-11.833,-10.294,0
PRT,2009,-25.158,-10.294,70.781,40.35,-13.997,-7.742,88.099,-17.318,-9.873,-12.555,-7.157,154.014,87.799,133.417,76.057,50.223,4.984,10.568,10.177,-2.982,175.416,244.402,23126.18,16598.51,17733.39,31308.65,93.6,175.416,187.41,-3.122,10.955,20.843,91.945,92.08,-0.141,-0.903,0.641,273.55,25884.24,0.322,-18.357,-15.739,-18.306,-14.992,-10.294,-10.256,0
PRT,2010,-24.442,-10.256,72.743,40.5,-14.074,-7.712,93.216,-20.473,-11.398,-15.59,-8.68,179.996,100.214,147.674,82.219,51.899,4.914,10.573,11.506,-1.579,179.611,238.308,22539.04,16987.53,18033.18,31837.94,94.202,179.611,190.667,1.738,10.738,21.126,93.224,94.33,2.444,1.391,0.638,281.686,26641.73,0.312,-3.854,-4.515,1.828,-1.68,-10.256,-5.978,0
PRT,2011,-14.65,-5.978,74.594,42.36,-9.708,-5.325,88.088,-13.495,-7.663,-6.756,-3.837,201.459,114.403,182.855,103.838,50.023,4.802,10.558,13.445,-3.406,176.096,245.075,23213.13,16679.57,17753.33,31343.85,93.952,176.096,187.433,-1.696,13.443,18.598,96.538,97.63,3.498,3.554,0.623,282.621,26769.43,0.295,-4.854,-4.685,10.542,9.313,-5.978,-1.613,0
PRT,2012,-3.491,-1.613,71.877,42.709,-2.889,-1.593,82.278,-10.4,-6.18,-3.203,-1.903,217.16,129.035,197.015,117.065,48.889,4.609,10.515,16.516,-7.227,168.296,216.361,20576.83,16005.59,17102.36,30194.56,93.587,168.296,179.828,-4.057,13.909,15.702,99.218,99.67,2.09,2.776,0.605,277.992,26438.15,0.275,-11.66,-11.852,-2.402,-2.869,-1.613,1.636,0
PRT,2013,3.704,1.636,76.409,44.817,-0.422,-0.228,85.112,-8.703,-5.105,-1.585,-0.929,224.078,131.43,202.732,118.91,49.921,4.485,10.457,17.092,-7.8,170.492,226.437,21653.51,16303.66,17037.73,30080.45,95.692,170.492,178.169,-0.923,15.666,14.632,99.654,99.84,0.171,0.44,0.584,292.135,27936.01,0.276,7.208,7.426,10.596,12.379,1.636,0.158,0
PRT,2014,0.364,0.158,76.8,44.379,1.814,0.977,89.448,-12.649,-7.309,-5.117,-2.957,230.059,132.941,208.789,120.65,51.688,4.551,10.401,14.535,-6.833,173.054,229.961,22109.32,16638.02,17265.49,30482.57,96.366,173.054,179.58,0.792,15.175,15.317,99.495,99.57,-0.27,-0.16,0.579,298.952,28742.32,0.272,7.979,8.998,4.29,5.313,0.158,0.23,0
PRT,2015,0.459,0.23,78.712,43.799,0.211,0.111,86.523,-7.811,-4.346,-0.125,-0.069,235.746,131.179,217.539,121.048,48.145,4.605,10.358,12.939,-5.141,179.713,199.414,19252.02,17350.02,17647.85,31157.64,98.312,179.713,182.798,1.792,15.845,15.855,100.0,99.86,0.291,0.508,0.585,307.312,29668.81,0.274,7.676,8.088,4.81,6.341,0.23,1.172,0
PRT,2016,2.419,1.172,80.007,42.902,-0.201,-0.104,83.616,-3.609,-1.935,3.634,1.949,245.245,131.506,222.745,119.441,44.837,4.673,10.326,11.452,-3.577,186.49,206.369,19986.36,18061.09,18061.09,31887.22,100.0,186.49,186.49,2.019,16.475,15.833,100.636,100.74,0.881,0.636,0.571,326.331,31604.42,0.28,4.116,5.027,2.057,4.191,1.172,1.295,0
PRT,2017,2.865,1.295,83.105,42.412,-0.623,-0.314,88.897,-5.792,-2.956,1.278,0.652,247.175,126.143,227.335,116.018,45.368,4.829,10.3,9.208,-1.086,195.947,221.28,21482.83,19023.44,18740.11,33086.05,101.512,195.947,193.029,3.506,18.228,17.227,102.202,102.37,1.618,1.556,0.575,340.796,33086.05,0.278,8.281,7.998,6.137,7.966,1.295,0.554,0
PRT,2018,1.344,0.554,88.006,42.891,-0.305,-0.149,88.722,-0.716,-0.349,5.897,2.874,249.261,121.481,232.661,113.391,43.24,4.94,10.284,7.175,0.327,205.184,242.423,23573.3,19952.18,19304.99,34083.36,103.352,205.184,198.529,2.849,18.543,18.29,103.395,103.02,0.635,1.168,0.572,358.536,34864.13,0.276,4.851,5.055,3.385,4.15,0.554,0.435,0
PRT,2019,1.044,0.435,91.161,42.524,-0.194,-0.092,90.984,0.177,0.083,6.224,2.903,249.978,116.608,235.506,109.857,42.442,4.98,10.286,6.675,1.397,214.375,240.013,23333.32,20840.8,19818.1,34989.25,105.16,214.375,203.855,2.683,18.625,18.493,103.705,103.4,0.369,0.3,0.573,374.334,36391.55,0.276,4.216,5.125,3.627,3.978,0.435,-1.039,0
PRT,2020,-2.377,-1.039,87.04,43.407,-4.741,-2.252,98.725,-11.685,-5.827,-6.166,-3.075,270.495,134.897,246.605,122.983,49.235,4.889,10.297,7.15,-4.757,200.519,228.849,22224.57,19473.34,18154.03,32051.31,107.267,200.519,186.934,-8.301,17.879,19.117,103.579,103.1,-0.29,-0.121,0.577,347.796,33776.08,0.26,-10.012,-11.848,-11.57,-18.834,-1.039,-0.757,0
PRT,2021,-1.936,-0.757,96.321,44.582,-3.974,-1.797,102.537,-6.215,-2.877,-1.284,-0.594,269.089,124.548,253.545,117.353,47.459,4.981,10.295,6.692,-2.271,216.053,255.705,24838.73,20987.05,19200.27,33898.46,109.306,216.053,197.659,5.737,19.87,20.627,104.554,105.97,2.784,0.941,0.562,384.612,37360.53,0.259,11.691,12.151,10.601,12.282,-0.757,-1.148,0
PRT,2022,-2.932,-1.148,106.094,43.779,-3.196,-1.342,106.874,-0.779,-0.322,3.616,1.492,272.435,112.418,258.512,106.673,44.101,5.064,10.299,6.142,1.791,242.341,255.398,24798.52,23530.76,20502.61,36197.77,114.77,242.341,211.154,6.828,19.503,20.651,113.026,116.36,9.805,8.103,0.551,439.8,42703.54,0.267,9.77,10.85,8.595,17.58,-1.148,1.372,0
SVK,1993,-0.651,-4.746,,,,,,,,,,,,,,,2.138,5.337,12.7,2.672,13.971,13.726,2571.86,2617.87,6027.59,12072.48,43.431,13.971,32.169,,20.047,26.329,33.278,36.604,,,0.318,43.978,8240.2,0.126,,,,,-4.746,4.193,0
SVK,1994,0.664,4.193,,,,,,,,,,,,,,,2.1,5.367,14.6,2.775,16.834,15.838,2950.87,3136.6,6365.77,12749.81,49.273,16.834,34.166,6.206,25.697,22.472,37.758,40.922,11.796,13.464,0.353,47.704,8888.36,0.13,-3.066,-4.733,16.041,14.758,4.193,2.686,0
SVK,1995,0.538,2.686,8.875,44.894,-0.115,-0.559,9.561,-0.687,-3.473,-0.434,-2.198,4.268,21.593,,,48.368,2.137,5.397,13.7,3.292,19.768,20.034,3711.96,3662.68,6828.69,13676.98,53.637,19.768,36.855,7.872,26.141,23.772,41.497,43.95,7.402,9.901,0.376,52.539,9734.61,0.135,16.486,12.226,11.628,6.171,2.686,-9.667,1
SVK,1996,-2.094,-9.667,9.574,43.455,-1.702,-7.562,11.737,-2.163,-9.816,-1.819,-8.254,6.75,30.636,,,53.271,2.214,5.408,12.6,2.362,22.033,21.659,4004.76,4073.87,7287.54,14596.0,55.902,22.033,39.413,6.941,23.96,33.802,43.896,46.351,5.462,5.782,0.385,57.214,10578.93,0.139,20.174,17.441,2.774,-1.284,-9.667,-8.8,0
SVK,1997,-1.93,-8.8,10.38,42.444,-3.369,-14.233,11.913,-1.533,-6.266,-1.09,-4.459,8.068,32.989,,,48.71,2.119,5.379,11.882,6.529,24.456,21.927,4076.51,4546.67,7652.99,15327.95,59.41,24.456,41.165,4.445,26.182,34.982,46.544,49.252,6.258,6.033,0.402,60.787,11301.0,0.14,7.747,7.888,7.353,5.856,-8.8,-9.573,0
SVK,1998,-2.185,-9.573,10.823,40.554,-1.919,-7.52,12.237,-1.414,-5.297,-0.881,-3.3,9.052,33.917,,,45.851,2.119,5.388,12.725,4.565,26.688,22.825,4236.59,4953.61,7952.04,15926.91,62.294,26.688,42.843,4.076,24.892,34.465,49.658,52.152,5.889,6.691,0.417,63.976,11874.59,0.142,-5.582,-2.273,-10.705,-2.562,-9.573,-4.466,0
SVK,1999,-0.932,-4.466,11.66,40.793,-2.095,-7.345,13.71,-2.05,-7.173,-1.254,-4.385,13.449,47.05,11.659,40.789,47.966,2.065,5.393,16.492,0.191,28.584,20.867,3869.05,5299.75,7935.17,15893.12,66.788,28.584,42.797,-0.106,24.802,29.268,54.853,58.41,11.999,10.461,0.441,64.813,12017.07,0.137,-3.859,-3.972,9.847,10.088,-4.466,-3.083,0
SVK,2000,-0.639,-3.083,12.709,40.141,-2.116,-6.536,16.708,-3.999,-12.631,-3.02,-9.538,15.974,50.452,14.185,44.803,52.772,2.025,5.399,18.9,-2.218,31.661,20.73,3839.79,5864.61,8019.9,16062.83,73.126,31.661,43.297,1.167,23.912,26.994,61.524,63.34,8.44,12.161,0.472,67.054,12420.51,0.132,10.185,7.558,13.578,9.075,-3.083,-7.979,1
SVK,2001,-1.709,-7.979,13.089,38.086,-2.214,-6.245,15.57,-2.481,-7.221,-1.411,-4.104,17.565,51.112,15.592,45.37,45.307,2.037,5.379,19.458,-3.058,34.366,21.421,3982.45,6389.1,8311.45,16646.77,76.871,34.366,44.706,3.254,22.736,30.715,65.919,67.5,6.568,7.144,0.485,70.795,13161.87,0.133,19.313,17.931,10.139,10.504,-7.979,-7.603,0
SVK,2002,-1.892,-7.603,13.897,37.227,-2.134,-5.554,16.965,-3.069,-8.221,-1.962,-5.256,16.909,45.297,11.801,31.614,45.447,2.038,5.379,18.825,-2.849,37.33,24.888,4626.83,6939.92,8685.99,17396.91,79.898,37.33,46.722,4.51,22.528,30.131,68.219,69.59,3.096,3.489,0.497,75.137,13968.73,0.135,5.187,5.444,7.981,7.393,-7.603,-4.893,0
SVK,2003,-1.668,-4.893,15.455,37.259,-0.445,-1.054,16.749,-1.294,-3.12,-0.606,-1.461,17.937,43.242,12.462,30.043,40.379,2.06,5.375,17.7,-1.82,41.48,34.085,6341.55,7717.3,9170.6,18367.53,84.153,41.48,49.291,5.499,20.819,25.712,73.961,76.02,9.24,8.417,0.513,80.834,15039.24,0.137,9.416,8.59,27.647,20.081,-4.893,-5.85,0
SVK,2004,-2.526,-5.85,16.441,35.606,-0.82,-1.75,17.51,-1.069,-2.314,-0.403,-0.873,19.262,41.715,13.948,30.206,37.92,2.056,5.372,18.358,-1.488,46.175,43.19,8040.08,8595.75,9660.07,19347.88,88.982,46.175,51.893,5.279,20.555,26.405,79.472,80.41,5.775,7.451,0.528,87.389,16267.92,0.137,25.757,21.653,23.838,20.587,-5.85,-7.287,0
SVK,2005,-3.579,-7.287,18.605,36.852,-1.16,-2.29,20.056,-1.451,-2.874,-0.882,-1.747,17.535,34.732,14.591,28.901,39.726,2.089,5.373,16.358,-0.324,50.486,49.116,9141.86,9396.74,10298.37,20626.31,91.245,50.486,55.33,6.624,22.423,29.71,81.68,83.35,3.656,2.779,0.525,96.099,17886.68,0.14,15.414,15.254,13.79,12.834,-7.287,-7.026,0
SVK,2006,-4.039,-7.026,19.863,35.242,-2.222,-4.022,21.88,-2.017,-3.579,-1.516,-2.69,17.713,31.427,14.98,26.578,38.821,2.132,5.373,13.442,2.027,56.361,57.492,10700.34,10489.89,11172.53,22377.14,93.89,56.361,60.029,8.493,21.722,28.748,85.164,86.25,3.479,4.266,0.524,107.477,20003.38,0.144,21.594,20.087,25.933,23.429,-7.026,-4.8,0
SVK,2007,-3.707,-4.8,21.684,34.33,-2.952,-4.978,22.979,-1.295,-2.05,-0.695,-1.101,19.167,30.345,15.176,24.026,36.381,2.177,5.373,11.217,6.535,63.163,77.239,14374.87,11755.31,12382.17,24799.88,94.937,63.163,66.532,10.832,23.497,28.297,86.783,88.26,2.33,1.9,0.516,122.346,22769.74,0.152,8.205,8.89,14.492,13.941,-4.8,-6.358,0
SVK,2008,-6.178,-6.358,23.644,34.471,-3.121,-4.867,25.375,-1.731,-2.523,-1.101,-1.605,19.616,28.599,15.796,23.029,36.994,2.247,5.376,9.592,6.951,68.591,97.17,18074.64,12758.52,13065.4,26168.3,97.651,68.591,70.24,5.574,21.706,28.064,90.21,91.32,3.467,3.95,0.521,131.654,24488.99,0.155,2.663,4.234,3.987,3.089,-6.358,-3.443,0
SVK,2009,-3.075,-3.443,23.24,36.258,-4.351,-6.572,28.463,-5.223,-8.149,-4.511,-7.038,23.306,36.361,20.656,32.227,44.408,2.203,5.382,12.1,-3.195,64.096,89.302,16591.52,11908.35,12338.08,24711.58,96.517,64.096,66.409,-5.455,17.122,20.565,91.055,91.36,0.044,0.937,0.512,125.24,23268.38,0.148,-19.663,-19.056,-15.851,-16.464,-3.443,-4.629,0
SVK,2010,-4.224,-4.629,23.839,34.667,-4.672,-6.695,28.978,-5.139,-7.473,-4.373,-6.359,27.929,40.615,25.438,36.992,42.14,2.17,5.39,14.433,-1.462,68.765,91.237,16925.87,12756.92,13147.22,26332.18,97.031,68.765,70.869,6.717,19.866,24.496,91.692,92.55,1.303,0.699,0.508,135.276,25095.68,0.15,19.226,16.336,18.512,17.18,-4.629,-4.872,0
SVK,2011,-4.867,-4.872,26.597,37.051,-2.777,-3.787,29.687,-3.089,-4.303,-2.119,-2.952,30.98,43.156,29.341,40.873,41.354,2.208,5.392,13.617,-2.112,71.786,99.905,18526.88,13312.31,13493.34,27025.42,98.658,71.786,72.762,2.671,20.926,25.798,95.425,96.79,4.581,4.072,0.506,141.755,26287.78,0.148,9.332,8.063,11.777,10.804,-4.872,0.929,0
SVK,2012,0.879,0.929,27.071,36.757,-2.48,-3.273,30.276,-3.205,-4.352,-2.036,-2.764,38.098,51.729,33.362,45.298,41.109,2.209,5.404,13.908,-2.818,73.649,94.684,17519.97,13627.83,13641.27,27321.7,99.902,73.649,73.722,1.319,21.309,20.38,98.985,100.04,3.358,3.731,0.505,145.972,27010.31,0.145,2.748,2.273,9.362,9.264,0.929,1.851,0
SVK,2013,1.831,1.851,29.497,39.596,-1.162,-1.511,31.64,-2.144,-2.878,-0.88,-1.181,40.742,54.693,35.608,47.8,42.474,2.192,5.411,14.175,-3.194,74.493,98.937,18284.91,13767.34,13711.06,27461.49,100.41,74.493,74.188,0.633,22.939,21.088,100.429,100.4,0.36,1.459,0.491,151.678,28032.32,0.143,4.51,5.498,5.193,5.893,1.851,1.14,0
SVK,2014,1.157,1.14,30.659,40.153,-2.028,-2.609,33.029,-2.37,-3.104,-1.081,-1.416,40.844,53.493,37.814,49.524,43.257,2.223,5.416,13.108,-1.764,76.355,101.463,18734.17,14098.1,14067.54,28175.48,100.217,76.355,76.189,2.697,23.203,22.063,100.336,100.26,-0.139,-0.093,0.485,157.299,29043.61,0.143,4.616,4.991,4.233,3.982,1.14,-2.083,1
SVK,2015,-1.852,-2.083,34.373,42.898,-2.577,-3.258,36.508,-2.135,-2.665,-0.943,-1.177,41.413,51.685,37.877,47.271,45.563,2.267,5.421,11.475,1.302,80.126,88.91,16399.95,14779.72,14779.74,29601.9,100.0,80.126,80.126,5.167,22.627,24.71,100.005,99.81,-0.449,-0.33,0.491,163.051,30075.74,0.145,8.587,8.029,6.243,6.348,-2.083,-2.734,0
SVK,2016,-2.458,-2.734,32.483,39.971,-2.437,-3.034,34.575,-2.092,-2.574,-0.942,-1.159,42.481,52.275,38.14,46.932,42.546,2.321,5.426,9.658,1.183,81.265,89.928,16572.74,14976.3,15053.43,30150.08,99.488,81.265,81.684,1.944,20.166,22.9,99.532,100.11,0.301,-0.473,0.503,161.482,29759.47,0.139,4.417,4.963,4.357,5.106,-2.734,-1.911,0
SVK,2017,-1.827,-1.911,32.611,38.515,-1.268,-1.518,33.44,-0.83,-0.98,0.198,0.234,43.572,51.461,38.764,45.782,39.495,2.372,5.435,8.058,1.364,84.67,95.616,17591.57,15577.66,15469.79,30983.99,100.697,84.67,84.084,2.938,21.438,23.35,100.918,102.21,2.098,1.393,0.503,168.409,30983.99,0.137,4.266,4.663,3.533,4.047,-1.911,-2.196,0
SVK,2018,-2.331,-2.196,34.744,38.659,-1.453,-1.642,35.653,-0.909,-1.011,0.129,0.144,44.405,49.408,38.98,43.372,39.67,2.42,5.443,6.508,1.516,89.875,106.186,19508.29,16511.6,16070.27,32186.67,102.746,89.875,87.472,4.03,21.253,23.449,103.473,104.28,2.025,2.531,0.502,179.209,32924.0,0.138,3.733,4.069,4.727,4.687,-2.196,-3.349,0
SVK,2019,-3.541,-3.349,37.124,39.314,-1.569,-1.68,38.275,-1.151,-1.219,-0.149,-0.158,45.306,47.978,40.722,43.124,40.533,2.445,5.45,5.717,1.118,94.43,105.723,19397.27,17325.21,16451.78,32950.78,105.309,94.43,89.669,2.511,20.477,23.827,106.34,107.74,3.318,2.771,0.506,186.793,34271.39,0.138,2.038,2.177,0.33,0.788,-3.349,0.552,0
SVK,2020,0.588,0.552,36.811,39.393,-2.091,-2.169,41.817,-5.006,-5.358,-4.064,-4.349,54.993,58.851,45.68,48.885,44.751,2.399,5.458,6.633,-3.07,93.444,106.646,19539.84,17120.96,15881.33,31808.26,107.806,93.444,86.678,-3.335,19.991,19.44,108.484,109.65,1.773,2.016,0.511,182.948,33519.95,0.137,-7.019,-8.268,-4.808,-6.431,0.552,-2.459,1
SVK,2021,-2.918,-2.459,40.273,40.17,-1.615,-1.595,45.721,-5.448,-5.434,-4.551,-4.54,61.238,61.082,49.768,49.641,45.605,2.385,5.46,6.808,-0.997,100.256,118.655,21732.61,18362.59,16636.09,33319.94,110.378,100.256,90.829,4.789,19.693,22.152,111.552,115.31,5.162,2.828,0.5,200.499,36722.92,0.135,11.919,11.629,11.338,10.419,-2.459,-8.152,1
SVN,1992,1.087,5.642,,,,,,,,,,,,,,,0.97,1.999,7.836,,6.443,19.271,9639.35,3222.96,10098.33,19058.21,31.916,6.443,20.189,,18.316,14.44,23.333,27.468,,,0.288,22.409,11208.96,0.067,,,,,5.642,1.696,1
SVN,1993,0.282,1.696,,,,,,,,,,,,,,,0.936,1.989,8.591,,7.802,16.626,8357.94,3922.28,10433.24,19690.28,37.594,7.802,20.754,2.8,18.832,18.263,30.783,33.7,22.687,31.93,0.331,23.582,11855.18,0.068,20.5,16.8,-3.0,1.0,1.696,3.353,0
SVN,1994,0.565,3.353,,,,,,,,,,,,,,,0.924,1.989,8.497,,9.045,16.845,8468.24,4546.91,10986.21,20733.87,41.387,9.045,21.854,5.3,25.037,21.975,37.208,40.2,19.288,20.872,0.357,25.363,12750.08,0.069,14.21,12.8,8.6,12.8,3.353,-0.453,1
SVN,1995,-0.097,-0.453,4.748,44.958,,,5.608,-0.86,-8.144,-0.691,-6.54,1.926,18.241,1.382,13.087,53.102,0.922,1.989,7.0,-2.617,10.561,21.384,10748.46,5308.38,11435.12,21581.08,46.422,10.561,22.75,4.1,23.556,25.467,42.258,43.8,8.955,13.572,0.392,26.956,13549.29,0.069,13.14,10.8,3.0,0.9,-0.453,0.068,0
SVN,1996,0.015,0.068,5.351,44.053,0.076,0.646,5.484,-0.133,-1.093,0.068,0.563,2.619,21.561,2.038,16.781,45.147,0.904,1.99,6.892,-2.831,12.147,21.516,10810.79,6103.36,11796.66,22263.42,51.738,12.147,23.479,3.203,23.744,25.106,46.45,47.8,9.132,9.919,0.429,28.329,14233.6,0.069,2.495,2.397,2.762,2.972,0.068,0.108,0
SVN,1997,0.023,0.108,5.959,43.064,-0.143,-1.072,6.278,-0.319,-2.307,-0.049,-0.357,3.052,22.058,2.449,17.698,45.371,0.888,1.987,6.917,-1.69,13.837,20.805,10470.5,6963.55,12412.8,23426.23,56.1,13.837,24.664,5.05,24.868,26.197,50.325,52.0,8.787,8.342,0.457,30.272,15235.28,0.07,13.397,11.69,14.594,11.634,0.108,-0.662,0
SVN,1998,-0.147,-0.662,6.738,43.891,-0.569,-3.824,7.095,-0.357,-2.326,-0.089,-0.576,3.49,22.73,2.743,17.867,46.217,0.887,1.985,7.367,-1.082,15.352,22.168,11168.22,7734.2,12833.29,24219.81,60.267,15.352,25.473,3.28,25.144,27.195,54.325,55.4,6.538,7.948,0.486,31.617,15928.43,0.07,10.768,10.059,10.764,7.821,-0.662,-3.23,1
SVN,1999,-0.735,-3.23,7.588,44.047,-0.465,-2.685,8.1,-0.512,-2.972,-0.192,-1.115,4.085,23.71,3.309,19.206,47.019,0.9,1.978,7.408,-4.773,17.227,22.77,11509.46,8707.63,13562.57,25596.15,64.203,17.227,26.831,5.332,24.448,29.118,57.65,59.8,7.942,6.121,0.51,33.774,17071.79,0.071,8.954,8.409,3.901,2.005,-3.23,-2.766,0
SVN,2000,-0.564,-2.766,8.274,43.889,-0.589,-3.086,8.962,-0.687,-3.645,-0.354,-1.876,4.886,25.918,3.978,21.102,47.534,0.915,1.988,6.742,-5.315,18.853,20.393,10259.44,9484.57,13994.03,26410.42,67.776,18.853,27.817,3.673,24.787,28.903,62.801,65.14,8.93,8.935,0.527,35.807,18013.9,0.07,6.72,6.619,14.141,12.593,-2.766,0.04,0
SVN,2001,0.008,0.04,9.36,44.261,-0.714,-3.296,10.301,-0.941,-4.451,-0.563,-2.66,5.512,26.062,4.547,21.499,48.712,0.92,1.99,6.192,-6.46,21.148,20.901,10502.32,10626.48,14427.21,27227.95,73.656,21.148,28.712,3.217,25.36,26.675,68.063,69.73,7.046,8.38,0.56,37.791,18989.67,0.071,3.803,3.623,7.214,7.181,0.04,0.875,0
SVN,2002,0.206,0.875,10.57,44.887,-0.447,-1.878,11.129,-0.559,-2.374,-0.15,-0.637,6.442,27.358,4.796,20.368,47.261,0.934,1.994,6.342,-5.195,23.549,23.539,11804.82,11809.63,14903.57,28126.96,79.24,23.549,29.718,3.506,25.446,25.445,73.155,74.79,7.257,7.481,0.593,39.724,19921.52,0.072,5.213,5.625,8.56,7.784,0.875,-0.81,0
SVN,2003,-0.24,-0.81,11.413,44.56,-0.181,-0.68,12.078,-0.665,-2.595,-0.295,-1.151,6.859,26.777,5.458,21.308,47.155,0.932,1.995,6.725,-4.061,25.613,29.673,14873.63,12838.54,15336.94,28944.85,83.71,25.613,30.598,2.96,25.082,26.562,77.211,78.24,4.613,5.544,0.614,41.707,20905.54,0.071,7.068,6.464,4.129,3.16,-0.81,-2.692,0
SVN,2004,-0.927,-2.692,12.346,44.686,-0.298,-1.057,12.882,-0.536,-1.941,-0.148,-0.536,7.431,26.897,6.015,21.772,46.627,0.934,1.996,6.325,-1.897,27.628,34.448,17254.83,13838.78,15994.33,30185.51,86.523,27.628,31.932,4.359,25.59,28.797,79.985,80.74,3.195,3.593,0.618,44.696,22387.83,0.07,15.756,13.969,13.92,13.041,-2.692,-1.8,0
